id,country,pop,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,daily_vaccinations_per_million,daily_people_vaccinated,daily_people_vaccinated_per_hundred
2273,Malaysia,33181072,MYS,2021-09-11,39400337.0,21936527.0,17541336.0,79.0,286375.0,331770.0,120.21,66.93,53.52,0.0,10122.0,138230.0,0.422
2274,Malaysia,33181072,MYS,2021-09-12,39651760.0,22026970.0,17708205.0,190.0,251423.0,322417.0,120.98,67.2,54.03,0.0,9837.0,129306.0,0.395
2275,Malaysia,33181072,MYS,2021-09-13,39903565.0,22109594.0,17881486.0,192.0,251805.0,309326.0,121.75,67.46,54.56,0.0,9438.0,120200.0,0.367
2276,Malaysia,33181072,MYS,2021-09-14,40171461.0,22193610.0,18071068.0,195.0,267896.0,297297.0,122.56,67.71,55.13,0.0,9071.0,111187.0,0.339
2277,Malaysia,33181072,MYS,2021-09-15,40445494.0,22271985.0,18270432.0,199.0,274033.0,286128.0,123.4,67.95,55.74,0.0,8730.0,102212.0,0.312
2278,Malaysia,33181072,MYS,2021-09-16,40666241.0,22341443.0,18424809.0,199.0,220747.0,267165.0,124.07,68.16,56.21,0.0,8151.0,90764.0,0.277
2279,Malaysia,33181072,MYS,2021-09-17,40929658.0,22426102.0,18607050.0,205.0,263417.0,259385.0,124.88,68.42,56.77,0.0,7914.0,84818.0,0.259
2280,Malaysia,33181072,MYS,2021-09-18,41184904.0,22509715.0,18783244.0,205.0,255246.0,254938.0,125.65,68.68,57.31,0.0,7778.0,81884.0,0.25
2281,Malaysia,33181072,MYS,2021-09-19,41423892.0,22579429.0,18955630.0,205.0,238988.0,253162.0,126.38,68.89,57.83,0.0,7724.0,78923.0,0.241
2282,Malaysia,33181072,MYS,2021-09-20,41736620.0,22683522.0,19166854.0,205.0,312728.0,261865.0,127.34,69.21,58.48,0.0,7989.0,81990.0,0.25
2283,Malaysia,33181072,MYS,2021-09-21,42012566.0,22814836.0,19315222.0,206.0,275946.0,263015.0,128.18,69.61,58.93,0.0,8025.0,88747.0,0.271
2284,Malaysia,33181072,MYS,2021-09-22,42354111.0,22946829.0,19529902.0,209.0,341545.0,272660.0,129.22,70.01,59.59,0.0,8319.0,96406.0,0.294
2285,Malaysia,33181072,MYS,2021-09-23,42702107.0,23088205.0,19738692.0,211.0,347996.0,290838.0,130.28,70.44,60.22,0.0,8873.0,106680.0,0.325
2286,Malaysia,33181072,MYS,2021-09-24,42994483.0,23212992.0,19907506.0,213.0,292376.0,294975.0,131.18,70.82,60.74,0.0,9000.0,112413.0,0.343
2287,Malaysia,33181072,MYS,2021-09-25,43272913.0,23335498.0,20065771.0,213.0,278430.0,298287.0,132.03,71.2,61.22,0.0,9101.0,117969.0,0.36
2288,Malaysia,33181072,MYS,2021-09-26,43556529.0,23458479.0,20228239.0,220.0,283616.0,304662.0,132.89,71.57,61.72,0.0,9295.0,125579.0,0.383
2289,Malaysia,33181072,MYS,2021-09-27,43894717.0,23635734.0,20390236.0,225.0,338188.0,308300.0,133.92,72.11,62.21,0.0,9406.0,136030.0,0.415
2290,Malaysia,33181072,MYS,2021-09-28,44239185.0,23812257.0,20560772.0,233.0,344468.0,318088.0,134.97,72.65,62.73,0.0,9705.0,142489.0,0.435
2291,Malaysia,33181072,MYS,2021-09-29,44595068.0,24010890.0,20719403.0,238.0,355883.0,320137.0,136.06,73.26,63.21,0.0,9767.0,152009.0,0.464
2292,Malaysia,33181072,MYS,2021-09-30,44938905.0,24186301.0,20891669.0,251.0,343837.0,319543.0,137.11,73.79,63.74,0.0,9749.0,156871.0,0.479
2293,Malaysia,33181072,MYS,2021-10-01,45188209.0,24293730.0,21035129.0,273.0,249304.0,313389.0,137.87,74.12,64.18,0.0,9561.0,154391.0,0.471
2294,Malaysia,33181072,MYS,2021-10-02,45412237.0,24388355.0,21166300.0,277.0,224028.0,305618.0,138.55,74.41,64.58,0.0,9324.0,150408.0,0.459
2295,Malaysia,33181072,MYS,2021-10-03,45630678.0,24488655.0,21285208.0,282.0,218441.0,296307.0,139.22,74.71,64.94,0.0,9040.0,147168.0,0.449
2296,Malaysia,33181072,MYS,2021-10-04,45867604.0,24620336.0,21391868.0,403.0,236926.0,281841.0,139.94,75.12,65.27,0.0,8599.0,140657.0,0.429
2297,Malaysia,33181072,MYS,2021-10-05,46102585.0,24748568.0,21500690.0,509.0,234981.0,266200.0,140.66,75.51,65.6,0.0,8122.0,133759.0,0.408
2298,Malaysia,33181072,MYS,2021-10-06,46322328.0,24866759.0,21604709.0,546.0,219743.0,246751.0,141.33,75.87,65.92,0.0,7528.0,122267.0,0.373
2299,Malaysia,33181072,MYS,2021-10-07,46527688.0,24979000.0,21699861.0,613.0,205360.0,226969.0,141.96,76.21,66.21,0.0,6925.0,113243.0,0.346
2300,Malaysia,33181072,MYS,2021-10-08,46712467.0,25056766.0,21808036.0,1222.0,184779.0,217751.0,142.52,76.45,66.54,0.0,6644.0,109005.0,0.333
2301,Malaysia,33181072,MYS,2021-10-09,46864373.0,25099342.0,21918809.0,1244.0,151906.0,207448.0,142.98,76.58,66.87,0.0,6329.0,101570.0,0.31
2302,Malaysia,33181072,MYS,2021-10-10,47001684.0,25133271.0,22023025.0,1246.0,137311.0,195858.0,143.4,76.68,67.19,0.0,5976.0,92088.0,0.281
2303,Malaysia,33181072,MYS,2021-10-11,47198264.0,25189331.0,22165362.0,1287.0,196580.0,190094.0,144.0,76.85,67.63,0.0,5800.0,81285.0,0.248
2304,Malaysia,33181072,MYS,2021-10-12,47415945.0,25248552.0,22325439.0,1479.0,217681.0,187623.0,144.67,77.03,68.11,0.0,5724.0,71426.0,0.218
2305,Malaysia,33181072,MYS,2021-10-13,47633952.0,25303334.0,22487965.0,3694.0,218007.0,187375.0,145.33,77.2,68.61,0.01,5717.0,62368.0,0.19
2306,Malaysia,33181072,MYS,2021-10-14,47850785.0,25347793.0,22659142.0,7005.0,216833.0,189014.0,145.99,77.34,69.13,0.02,5767.0,52685.0,0.161
2307,Malaysia,33181072,MYS,2021-10-15,48036709.0,25386853.0,22797515.0,17400.0,185924.0,189177.0,146.56,77.46,69.56,0.05,5772.0,47155.0,0.144
2308,Malaysia,33181072,MYS,2021-10-16,48174915.0,25403979.0,22915687.0,21015.0,138206.0,187220.0,146.98,77.51,69.92,0.06,5712.0,43520.0,0.133
2309,Malaysia,33181072,MYS,2021-10-17,48317582.0,25422236.0,23038627.0,23737.0,142667.0,187985.0,147.42,77.56,70.29,0.07,5735.0,41281.0,0.126
2310,Malaysia,33181072,MYS,2021-10-18,48534634.0,25456450.0,23213496.0,32969.0,217052.0,190910.0,148.08,77.67,70.82,0.1,5825.0,38160.0,0.116
2311,Malaysia,33181072,MYS,2021-10-19,48674686.0,25472630.0,23336952.0,34372.0,140052.0,179820.0,148.51,77.72,71.2,0.1,5486.0,32011.0,0.098
2312,Malaysia,33181072,MYS,2021-10-20,48943720.0,25504898.0,23557701.0,51691.0,269034.0,187110.0,149.33,77.82,71.87,0.16,5709.0,28795.0,0.088
2313,Malaysia,33181072,MYS,2021-10-21,49191306.0,25539075.0,23752188.0,72257.0,247586.0,191503.0,150.08,77.92,72.47,0.22,5843.0,27326.0,0.083
2314,Malaysia,33181072,MYS,2021-10-22,49358300.0,25569124.0,23872281.0,91161.0,166994.0,188799.0,150.59,78.01,72.83,0.28,5760.0,26039.0,0.079
2315,Malaysia,33181072,MYS,2021-10-23,49479583.0,25581673.0,23973050.0,99718.0,121283.0,186381.0,150.96,78.05,73.14,0.3,5686.0,25385.0,0.077
2316,Malaysia,33181072,MYS,2021-10-24,49611942.0,25593990.0,24085213.0,108496.0,132359.0,184909.0,151.37,78.09,73.48,0.33,5642.0,24536.0,0.075
2317,Malaysia,33181072,MYS,2021-10-25,49805197.0,25619319.0,24232022.0,130952.0,193255.0,181509.0,151.96,78.16,73.93,0.4,5538.0,23267.0,0.071
2318,Malaysia,33181072,MYS,2021-10-26,49995176.0,25645588.0,24373871.0,153945.0,189979.0,188641.0,152.54,78.24,74.36,0.47,5755.0,24708.0,0.075
2319,Malaysia,33181072,MYS,2021-10-27,50171906.0,25666603.0,24502422.0,182430.0,176730.0,175455.0,153.07,78.31,74.76,0.56,5353.0,23101.0,0.07
2320,Malaysia,33181072,MYS,2021-10-28,50365759.0,25687768.0,24623297.0,235558.0,193853.0,167779.0,153.67,78.37,75.13,0.72,5119.0,21242.0,0.065
2321,Malaysia,33181072,MYS,2021-10-29,50511644.0,25704077.0,24707797.0,281345.0,145885.0,164763.0,154.11,78.42,75.38,0.86,5027.0,19279.0,0.059
2322,Malaysia,33181072,MYS,2021-10-30,50591967.0,25711809.0,24759730.0,302555.0,80323.0,158912.0,154.36,78.45,75.54,0.92,4848.0,18591.0,0.057
2323,Malaysia,33181072,MYS,2021-10-31,50659517.0,25718759.0,24803778.0,319514.0,67550.0,149654.0,154.56,78.47,75.68,0.97,4566.0,17824.0,0.054
2324,Malaysia,33181072,MYS,2021-11-01,50772333.0,25729016.0,24862190.0,364208.0,112816.0,138162.0,154.91,78.5,75.85,1.11,4215.0,15671.0,0.048
2325,Malaysia,33181072,MYS,2021-11-02,50898986.0,25739468.0,24921324.0,422060.0,126653.0,129116.0,155.29,78.53,76.03,1.29,3939.0,13411.0,0.041
2326,Malaysia,33181072,MYS,2021-11-03,51018435.0,25748605.0,24966481.0,487689.0,119449.0,120933.0,155.66,78.56,76.17,1.49,3690.0,11715.0,0.036
2327,Malaysia,33181072,MYS,2021-11-04,51062682.0,25751964.0,24986157.0,509143.0,44247.0,99560.0,155.79,78.57,76.23,1.55,3038.0,9171.0,0.028
2328,Malaysia,33181072,MYS,2021-11-05,51149028.0,25758026.0,25018145.0,557614.0,86346.0,91055.0,156.06,78.59,76.33,1.7,2778.0,7707.0,0.024
2329,Malaysia,33181072,MYS,2021-11-06,51193956.0,25763266.0,25032201.0,583475.0,44928.0,85998.0,156.19,78.6,76.37,1.78,2624.0,7351.0,0.022
2330,Malaysia,33181072,MYS,2021-11-07,51235238.0,25767201.0,25047028.0,606197.0,41282.0,82246.0,156.32,78.62,76.42,1.85,2509.0,6920.0,0.021
2331,Malaysia,33181072,MYS,2021-11-08,51348098.0,25774185.0,25092872.0,666537.0,112860.0,82252.0,156.66,78.64,76.56,2.03,2510.0,6453.0,0.02
2332,Malaysia,33181072,MYS,2021-11-09,51467654.0,25782980.0,25124773.0,745845.0,119556.0,81238.0,157.03,78.66,76.66,2.28,2479.0,6216.0,0.019
2333,Malaysia,33181072,MYS,2021-11-10,51603636.0,25791631.0,25164829.0,833550.0,135982.0,83600.0,157.44,78.69,76.78,2.54,2551.0,6147.0,0.019
2334,Malaysia,33181072,MYS,2021-11-11,51752871.0,25801260.0,25210128.0,928481.0,149235.0,98598.0,157.9,78.72,76.92,2.83,3008.0,7042.0,0.021
2335,Malaysia,33181072,MYS,2021-11-12,51871873.0,25809308.0,25245201.0,1004666.0,119002.0,103264.0,158.26,78.74,77.02,3.07,3151.0,7326.0,0.022
2336,Malaysia,33181072,MYS,2021-11-13,51931381.0,25813412.0,25261874.0,1043789.0,59508.0,105346.0,158.44,78.76,77.07,3.18,3214.0,7164.0,0.022
2337,Malaysia,33181072,MYS,2021-11-14,51978083.0,25817417.0,25273455.0,1075327.0,46702.0,106121.0,158.58,78.77,77.11,3.28,3238.0,7174.0,0.022
2338,Malaysia,33181072,MYS,2021-11-15,52084525.0,25824188.0,25301171.0,1147786.0,106442.0,105204.0,158.91,78.79,77.19,3.5,3210.0,7143.0,0.022
2339,Malaysia,33181072,MYS,2021-11-16,52209600.0,25831640.0,25328071.0,1239010.0,125075.0,105992.0,159.29,78.81,77.28,3.78,3234.0,6951.0,0.021
2340,Malaysia,33181072,MYS,2021-11-17,52332122.0,25838372.0,25349607.0,1333516.0,122522.0,104069.0,159.67,78.83,77.34,4.07,3175.0,6677.0,0.02
2341,Malaysia,33181072,MYS,2021-11-18,52460546.0,25846138.0,25371414.0,1432740.0,128424.0,101096.0,160.06,78.86,77.41,4.37,3084.0,6411.0,0.02
2342,Malaysia,33181072,MYS,2021-11-19,52569635.0,25853506.0,25389404.0,1516954.0,109089.0,99680.0,160.39,78.88,77.46,4.63,3041.0,6314.0,0.019
2343,Malaysia,33181072,MYS,2021-11-20,52618003.0,25856869.0,25396080.0,1555458.0,48368.0,98089.0,160.54,78.89,77.48,4.75,2993.0,6208.0,0.019
2344,Malaysia,33181072,MYS,2021-11-21,52657171.0,25859678.0,25401355.0,1586584.0,39168.0,97013.0,160.66,78.9,77.5,4.84,2960.0,6037.0,0.018
2345,Malaysia,33181072,MYS,2021-11-22,52770051.0,25864988.0,25413851.0,1681680.0,112880.0,97932.0,161.0,78.91,77.54,5.13,2988.0,5829.0,0.018
2346,Malaysia,33181072,MYS,2021-11-23,52909956.0,25870559.0,25424984.0,1804926.0,139905.0,100051.0,161.43,78.93,77.57,5.51,3053.0,5560.0,0.017
2347,Malaysia,33181072,MYS,2021-11-24,53053066.0,25876036.0,25434079.0,1933505.0,143110.0,102992.0,161.86,78.95,77.6,5.9,3142.0,5381.0,0.016
2348,Malaysia,33181072,MYS,2021-11-25,53196799.0,25882150.0,25440473.0,2064804.0,143733.0,105179.0,162.3,78.97,77.62,6.3,3209.0,5145.0,0.016
2349,Malaysia,33181072,MYS,2021-11-26,53313437.0,25887269.0,25447534.0,2169293.0,116638.0,106257.0,162.66,78.98,77.64,6.62,3242.0,4823.0,0.015
2350,Malaysia,33181072,MYS,2021-11-27,53370213.0,25889885.0,25453156.0,2217849.0,56776.0,107459.0,162.83,78.99,77.66,6.77,3279.0,4717.0,0.014
2351,Malaysia,33181072,MYS,2021-11-28,53414027.0,25892263.0,25456986.0,2255684.0,43814.0,108122.0,162.97,79.0,77.67,6.88,3299.0,4655.0,0.014
2352,Malaysia,33181072,MYS,2021-11-29,53526117.0,25897076.0,25464207.0,2355887.0,112090.0,108009.0,163.31,79.01,77.69,7.19,3295.0,4584.0,0.014
2353,Malaysia,33181072,MYS,2021-11-30,53665306.0,25902460.0,25473376.0,2481094.0,139189.0,107907.0,163.73,79.03,77.72,7.57,3292.0,4557.0,0.014
2354,Malaysia,33181072,MYS,2021-12-01,53812246.0,25908145.0,25482016.0,2614548.0,146940.0,108454.0,164.18,79.05,77.75,7.98,3309.0,4587.0,0.014
2355,Malaysia,33181072,MYS,2021-12-02,53966959.0,25913911.0,25491474.0,2754283.0,154713.0,110023.0,164.65,79.06,77.77,8.4,3357.0,4537.0,0.014
2356,Malaysia,33181072,MYS,2021-12-03,54096475.0,25918600.0,25498756.0,2872012.0,129516.0,111863.0,165.05,79.08,77.8,8.76,3413.0,4476.0,0.014
2357,Malaysia,33181072,MYS,2021-12-04,54168552.0,25922316.0,25503590.0,2935982.0,72077.0,114048.0,165.27,79.09,77.81,8.96,3480.0,4633.0,0.014
2358,Malaysia,33181072,MYS,2021-12-05,54225885.0,25924484.0,25507012.0,2988147.0,57333.0,115980.0,165.44,79.1,77.82,9.12,3539.0,4603.0,0.014
2359,Malaysia,33181072,MYS,2021-12-06,54328304.0,25929959.0,25514003.0,3078662.0,102419.0,114598.0,165.76,79.11,77.84,9.39,3496.0,4698.0,0.014
2360,Malaysia,33181072,MYS,2021-12-07,54457783.0,25935094.0,25521300.0,3196065.0,129479.0,113211.0,166.15,79.13,77.87,9.75,3454.0,4662.0,0.014
2361,Malaysia,33181072,MYS,2021-12-08,54588227.0,25940297.0,25528246.0,3314668.0,130444.0,110854.0,166.55,79.14,77.89,10.11,3382.0,4593.0,0.014
2362,Malaysia,33181072,MYS,2021-12-09,54734254.0,25945715.0,25536619.0,3447374.0,146027.0,109614.0,166.99,79.16,77.91,10.52,3344.0,4543.0,0.014
2363,Malaysia,33181072,MYS,2021-12-10,54862607.0,25949956.0,25544106.0,3564334.0,128353.0,109447.0,167.39,79.17,77.93,10.87,3339.0,4479.0,0.014
2364,Malaysia,33181072,MYS,2021-12-11,54936484.0,25951498.0,25546997.0,3633888.0,73877.0,109705.0,167.61,79.18,77.94,11.09,3347.0,4169.0,0.013
2365,Malaysia,33181072,MYS,2021-12-12,55006098.0,25953123.0,25549528.0,3699499.0,69614.0,111459.0,167.82,79.18,77.95,11.29,3401.0,4091.0,0.012
2366,Malaysia,33181072,MYS,2021-12-13,55139880.0,25957421.0,25555082.0,3823638.0,133782.0,115939.0,168.23,79.2,77.97,11.67,3537.0,3923.0,0.012
2367,Malaysia,33181072,MYS,2021-12-14,55306345.0,25961838.0,25560711.0,3980336.0,166465.0,121223.0,168.74,79.21,77.99,12.14,3699.0,3821.0,0.012
2368,Malaysia,33181072,MYS,2021-12-15,55480920.0,25966453.0,25566530.0,4144853.0,174575.0,127528.0,169.27,79.22,78.0,12.65,3891.0,3737.0,0.011
2369,Malaysia,33181072,MYS,2021-12-16,55658213.0,25971150.0,25573139.0,4311100.0,177293.0,131994.0,169.81,79.24,78.02,13.15,4027.0,3634.0,0.011
2370,Malaysia,33181072,MYS,2021-12-17,55823449.0,25974434.0,25578276.0,4468117.0,165236.0,137263.0,170.32,79.25,78.04,13.63,4188.0,3497.0,0.011
2371,Malaysia,33181072,MYS,2021-12-18,55897206.0,25975799.0,25580613.0,4538376.0,73757.0,137246.0,170.54,79.25,78.05,13.85,4187.0,3472.0,0.011
2372,Malaysia,33181072,MYS,2021-12-19,55978178.0,25977419.0,25582843.0,4615792.0,80972.0,138869.0,170.79,79.26,78.05,14.08,4237.0,3471.0,0.011
2373,Malaysia,33181072,MYS,2021-12-20,56127639.0,25981015.0,25587577.0,4757137.0,149461.0,141108.0,171.25,79.27,78.07,14.51,4305.0,3371.0,0.01
